sent_len_avg,sent_len_var,vocab_density,hapax_ratio,ttr_score,word_len_avg,word_len_var,ext_pictographic_density,stopword_count,punc_tilde,punc_backtick,punc_excl,punc_at,punc_hash,punc_dollar,punc_percent,punc_caret,punc_amp,punc_star,punc_lparen,punc_rparen,punc_under,punc_hyphen,punc_plus,punc_equal,punc_lbrace,punc_rbrace,punc_lbracket,punc_rbracket,punc_backslash,punc_pipe,punc_semi,punc_colon,punc_squote,punc_dquote,punc_comma,punc_langle,punc_period,punc_rangle,punc_slash,punc_question,label
73.56521739130434,3162.8544423440453,0.6,0.7905982905982906,0.5341772151898734,4.387179487179488,4.57060486522025,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.17567567567567569,0.32432432432432434,0.0,0.28378378378378377,0.0,0.0,0.013513513513513514,human
81.61904761904762,4505.378684807257,0.625,0.792,0.5084337349397591,4.3275,3.79524375,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.1414141414141414,0.25252525252525254,0.3434343434343434,0.0,0.23232323232323232,0.0,0.0,0.0,human
84.85,4218.727499999999,0.5822784810126582,0.7695652173913043,0.5075757575757576,4.336708860759494,5.25118410511136,0.0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07042253521126761,0.014084507042253521,0.014084507042253521,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.056338028169014086,0.11267605633802817,0.4225352112676056,0.0,0.2676056338028169,0.0,0.0,0.0,human
101.47058823529412,2029.8961937716265,0.5856079404466501,0.8220338983050848,0.5333333333333333,4.320099255583126,4.723839196103664,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.04,0.56,0.0,0.32,0.0,0.0,0.0,human
114.6,1874.24,0.5351089588377724,0.6923076923076923,0.47980997624703087,4.196125907990314,3.5184353546072256,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.14,0.0,0.52,0.0,0.28,0.0,0.0,0.0,human
89.26315789473684,2783.2465373961227,0.5786802030456852,0.7807017543859649,0.5392405063291139,4.347715736040609,5.038992244067098,0.0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.05660377358490566,0.03773584905660377,0.41509433962264153,0.0,0.32075471698113206,0.0,0.0,0.0,human
101.6470588235294,3749.5224913494817,0.575,0.7608695652173914,0.5024390243902439,4.36,5.1754,0.0,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.09090909090909091,0.2077922077922078,0.33766233766233766,0.0,0.3116883116883117,0.0,0.0,0.0,human
102.0,2878.705882352941,0.5913705583756346,0.8025751072961373,0.5413533834586466,4.441624365482234,4.591769950269268,0.0,193,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.48,0.0,0.32,0.0,0.0,0.0,human
102.58823529411765,3532.595155709343,0.6089238845144357,0.8060344827586207,0.5380710659898477,4.616797900262467,4.551318880415539,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.11627906976744186,0.09302325581395349,0.47674418604651164,0.0,0.22093023255813954,0.0,0.0,0.0,human
101.94117647058823,3691.1141868512104,0.629156010230179,0.8008130081300813,0.5348258706467661,4.468030690537084,5.1441186282141,0.0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08791208791208792,0.16483516483516483,0.4945054945054945,0.0,0.1978021978021978,0.0,0.0,0.0,human
